央视高清,#genre#
小崔说事儿,https://vdse.bdstatic.com//0881642336164cb448c0d8addd2d22a6.mp4?authorization=bce-auth-v1/40f207e648424f47b2e3dfbb1014b1a5/2022-05-28T07:29:10Z/-1/host/4c290e67925bf7954af616c290b337b52a840355f1184f78619d696a5da5c0bb
中奖了,https://vd3.bdstatic.com/mda-kmkh9zy2b3gnx4bq/mda-kmkh9zy2b3gnx4bq.mp4?pd=19&vt=1
卖拐,https://vd3.bdstatic.com/mda-mdgia7vnkscvxh6d/v1-hknm/hd/mda-mdgia7vnkscvxh6d.mp4?pd=19&vt=1
功夫,https://vd3.bdstatic.com/mda-mjn3rmcivntas8ez/hd/cae_h264_nowatermark/1635016788091110865/mda-mjn3rmcivntas8ez.mp4?pd=19&vt=1
相亲1,https://vd3.bdstatic.com/mda-ki5quadqsdi1tk9e/mda-ki5quadqsdi1tk9e.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3024484252&vid=10808391094376007907&auth_key=1655295624-0-0-6fb10727b6c3c195f08ff9bebe036cd0&bcevod_channel=searchbox_feed
相亲2,https://vd3.bdstatic.com/mda-kipkytij74rnn9k3/hd/mda-kipkytij74rnn9k3.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
钟点工,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c8e2e53c77ua6v88gk9g&ratio=720p&line=0
火炬手,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c54t79jc77u7est4rcn0&ratio=720p&line=0
火炬手,https://vd3.bdstatic.com/mda-jar0302925j1nwep/hd/mda-jar0302925j1nwep.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
生日快乐,https://vd3.bdstatic.com/mda-mkskgzkzsgvgcntm/540p/h264_cae/1638023743815756700/mda-mkskgzkzsgvgcntm.mp4?pd=19&vt=1
狭路相逢,https://vd3.bdstatic.com/mda-kd0mku18u3rui7gz/v1-cae/hd/mda-kd0mku18u3rui7gz.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
赵本山小品128分钟,https://vd3.bdstatic.com/mda-mkskgzkzsgvgcntm/540p/h264_cae/1638023743815756700/mda-mkskgzkzsgvgcntm.mp4?pd=19&vt=1
超级大明星,https://vd3.bdstatic.com/mda-ji3f9bxs1cxwmui7/hd/mda-ji3f9bxs1cxwmui7.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
阳仔演笑会,https://vdse.bdstatic.com//cf06ee490cf69657ab9f333e067b348e.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T10%3A30%3A16Z%2F-1%2Fhost%2Fe3b07458bdfa3f2b9dd841f97ab3b32a73e1f5c3c55fec0e851f21054900b4a3
阳仔演笑会2,https://vdse.bdstatic.com//b837548733e6bd32629f9134457ad811.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T12%3A24%3A48Z%2F-1%2Fhost%2F21b407cd58e7d2f39864128a9160659f1f4845e2cf4c01c6e2a3f30be1dbc557
同桌的你,https://vd3.bdstatic.com/mda-kkfwqyn6sc4r5579/mda-kkfwqyn6sc4r5579.mp4?pd=19&vt=1
中奖了,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c416nhbc77ueljqcfms0&ratio=720p&line=0
有钱了,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300fg10000c4mruerc77ua2hethfig&ratio=720p&line=0
小草,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f580000bqvq5p2kgg1hr4fgtkng&ratio=720p&line=0
小九老乐,https://vd3.bdstatic.com/mda-maqs355itqp221rx/v2-hknm/hd/mda-maqs355itqp221rx.mp4?pd=19&vt=1
办班,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300f830000bqvq3vcssiod1f1acv10&ratio=720p&line=0
年前年后,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300f250000br00c6t03hnekstiv2rg&ratio=720p&line=0
卖梨,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f850000bqvq43ueankk4sopbea0&ratio=720p&line=0
城市打工妹,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fb00000br0007k2v0nbugkvpqc0&ratio=720p&line=0
如此竞争,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fe60000br000frls1kbc9rjapeg&ratio=720p&line=0
儿子大了,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f020000bqvq3u89lgt8of4fk0tg&ratio=720p&line=0
同学会,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f9c0000brabn8v70gfhplsfi78g&ratio=720p&line=0
拜年,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0d00fg10000c83hhi3c77u01a8d7hp0&ratio=720p&line=0
送水,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0d00fg10000c6maam3c77u27tbr0bm0&ratio=720p&line=0
辽宁小品,http://epg.112114.xyz/douyu/9322175
新虎口遐想,https://vd4.bdstatic.com/mda-jarfmdf8su7sckk3/hd/mda-jarfmdf8su7sckk3.mp4?auth_key=1655295819-0-0-df94f7531d93ff90ad12888c89a672ca&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=3219421685&vid=8705230262897615568&abtest=all
冯巩郭冬临狗不理包子,https://vd2.bdstatic.com/mda-jdqwqnk1xxszhw8c/mda-jdqwqnk1xxszhw8c.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2275698282&vid=17330773072848394300&auth_key=1655291275-0-0-73fe6c276ababcdb43b87a4fda6002df&bcevod_channel=searchbox_feed
牛群冯巩领导冒号,https://vdse.bdstatic.com//123b1e01f5128d0e71b4f392ec1a971c.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-12T06%3A54%3A23Z%2F-1%2Fhost%2F6274ff464fd635b6108aacc556df42224f265e9b3f4bd3a37a74cbdbf985d0b8
冯巩相声,https://vdse.bdstatic.com//65873c285f222c4cfeecf527f3e84259.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T09%3A55%3A46Z%2F-1%2Fhost%2F9119b3500a8e21fb21665d9576bbf410e5a0fa8904ccc1ce0d3aabde21c99c8a
牛群冯巩我的儿子,https://vdse.bdstatic.com//f27179e048a85dd2f00d16f6a13ac370.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T08%3A43%3A23Z%2F-1%2Fhost%2F026eb7ddc17de37a053903ceb90523b0265d8e5c7ed8eb5b20f5cc0de186f27c
牛群冯巩两个弄潮儿,https://vd3.bdstatic.com/mda-mkqdhm17rs7198m6/hd/cae_h264/1637859905115117938/mda-mkqdhm17rs7198m6.mp4?pd=19&vt=1
要条件,https://vd2.bdstatic.com/mda-kgah4byryi8gsqk8/v1-cae/mda-kgah4byryi8gsqk8.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1347013120&vid=11361264719745011699&auth_key=1655290347-0-0-5dfca4bc79fbe4b6685de35fd1e0a622&bcevod_channel=searchbox_feed
岳云鹏相声给我个机会,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300fab0000buf8p6s0srttfb9ulotg&ratio=720p&line=0
孔云龙扒马褂,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300fg10000c7la4l3c77u5vs0abgs0&ratio=720p&line=0
经典小品[1920x1080],http://epg.112114.xyz/douyu/9067836
经典小品[1920x1080],http://epg.112114.xyz/douyu/9067836
相声小品[960x540],http://epg.112114.xyz/douyu/9286868
经典小品,http://epg.112114.xyz/douyu/9067836
yy小品,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354931503
yy小品2,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382741642
yy小品3,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354936198


美食诱惑,#genre#
农家小菜,http://mmitv.top/pltv/yy.php?id=1382736894
田园生活,http://mmitv.top/pltv/yy.php?id=1382736898
老广的味道3,http://mmitv.top/pltv/yy.php?id=1382735565
寻味顺德,http://mmitv.top/pltv/yy.php?id=1382736844
一城一味,http://mmitv.top/pltv/yy.php?id=1382745179
远方的家,http://hls.cntv.kcdnvip.com/asp/hls/4000/0303000a/3/default/162d7e29c3da4aab82ad47b6e2d9e7b4/4000.m3u8
舌尖上的中国1,http://mmitv.top/pltv/yy.php?id=1354930952
舌尖上的中国2,http://mmitv.top/pltv/yy.php?id=1354930943
铁锅炖鳄鱼,http://my9.ltd/list1.php?id=A001
糖熏羊腿,http://my9.ltd/list1.php?id=A002
烤鳄鱼,http://my9.ltd/list1.php?id=A003
猪杂下酒菜,http://my9.ltd/list1.php?id=A004
麻辣海阔,http://my9.ltd/list1.php?id=A005
麻辣牛蹄筋,http://my9.ltd/list1.php?id=A006
土窑焖牛肝,http://my9.ltd/list1.php?id=A007
肥肠鱼,http://my9.ltd/list1.php?id=A008
盐焗蜗牛,http://my9.ltd/list1.php?id=A009
牛肺子,http://my9.ltd/list1.php?id=A010
烤鸵鸟,http://my9.ltd/list1.php?id=A011
干锅牛蹄,http://my9.ltd/list1.php?id=A012
姜辣牛排,http://my9.ltd/list1.php?id=A013
脆皮猪肘,http://my9.ltd/list1.php?id=A014
肥肠鸡,http://my9.ltd/list1.php?id=A015
过桥排骨,http://my9.ltd/list1.php?id=A016
驴皮阿胶膏,http://my9.ltd/list1.php?id=A017
贴秋瓢,http://my9.ltd/list1.php?id=A018
辣卤羊头,http://my9.ltd/list1.php?id=A019
香焖驴板肠,http://my9.ltd/list1.php?id=A020
沸腾牛蛙,http://my9.ltd/list1.php?id=A021
麻辣驴大排,http://my9.ltd/list1.php?id=A022
酱汁乳鸽,http://my9.ltd/list1.php?id=A023
牛肉干,http://my9.ltd/list1.php?id=A024
全羊宴,http://my9.ltd/list1.php?id=A025
骆驼脖子,http://my9.ltd/list1.php?id=A026
烘扒牛蹄,http://my9.ltd/list1.php?id=A027
甲鱼两吃,http://my9.ltd/list1.php?id=A028
茄汁牛排,http://my9.ltd/list1.php?id=A029
臭味相投,http://my9.ltd/list1.php?id=A030
肉蟹宝,http://my9.ltd/list1.php?id=A031
糟鱼,http://my9.ltd/list1.php?id=A032
碳烤三宝,http://my9.ltd/list1.php?id=A033
海鲜火锅,http://my9.ltd/list1.php?id=A034
黄焖驴脖,http://my9.ltd/list1.php?id=A035
崩锅鸵鸟脖,http://my9.ltd/list1.php?id=A036
鱼羊鲜,http://my9.ltd/list1.php?id=A037
烤五花,http://my9.ltd/list1.php?id=A038
麻辣香锅,http://my9.ltd/list1.php?id=A039
羊肉暖锅,http://my9.ltd/list1.php?id=A040
白水羊头,http://my9.ltd/list1.php?id=A041
肥肠鱼,http://my9.ltd/list1.php?id=A042
猪排,http://my9.ltd/list1.php?id=A043
火鸡闷饭,http://my9.ltd/list1.php?id=A044
煎猪舌,http://my9.ltd/list1.php?id=A045
酱棒骨,http://my9.ltd/list1.php?id=A046
牛瘪火锅,http://my9.ltd/list1.php?id=A047
一品锅,http://my9.ltd/list1.php?id=A048
固始鹅块,http://my9.ltd/list1.php?id=A049
麻辣八爪,http://my9.ltd/list1.php?id=A050
牛骨髓,http://my9.ltd/list1.php?id=A051
牛肉酱,http://my9.ltd/list1.php?id=A052
肥肠鸡,http://my9.ltd/list1.php?id=A053
羊蹄血肠,http://my9.ltd/list1.php?id=A054
全汤肥牛,http://my9.ltd/list1.php?id=A055
熏肥肠,http://my9.ltd/list1.php?id=A056
土窑甲鱼,http://my9.ltd/list1.php?id=A057
干锅驴排,http://my9.ltd/list1.php?id=A058
碳烤牛蛙,http://my9.ltd/list1.php?id=A059
神仙鱼,http://my9.ltd/list1.php?id=A060
蜂窝煤,http://my9.ltd/list1.php?id=A061
牛架子,http://my9.ltd/list1.php?id=A062
铁板鱿鱼,http://my9.ltd/list1.php?id=A063
姜辣棒骨,http://my9.ltd/list1.php?id=A064
羊杂火锅,http://my9.ltd/list1.php?id=A065
炕锅羊头,http://my9.ltd/list1.php?id=A066
土窑牛排,http://my9.ltd/list1.php?id=A067
红烧猪蹄尾,http://my9.ltd/list1.php?id=A068
麻辣兔头,http://my9.ltd/list1.php?id=A069
土匪酥干,http://my9.ltd/list1.php?id=A070
羊捆肠,http://my9.ltd/list1.php?id=A071
撸串啦,http://my9.ltd/list1.php?id=A072
糖醋牛排,http://my9.ltd/list1.php?id=A073
红烧海茄子,http://my9.ltd/list1.php?id=A074
麻辣田螺,http://my9.ltd/list1.php?id=A075
猪肉脯,http://my9.ltd/list1.php?id=A076
河蟹一锅烩,http://my9.ltd/list1.php?id=A077
食叔馍包羊腿,http://my9.ltd/list1.php?id=A078
牛膝盖骨,http://my9.ltd/list1.php?id=A079
食叔酱焖牛棒骨,http://my9.ltd/list1.php?id=A080
食叔雪山驼掌,http://my9.ltd/list1.php?id=A081
食叔铁桶烤鸡,http://my9.ltd/list1.php?id=A082
乡村食叔720元大牛头,http://my9.ltd/list1.php?id=A083
烤牛头,http://my9.ltd/list1.php?id=A084
甲鱼牛宝腰子,http://my9.ltd/list1.php?id=A085
牛皮,http://my9.ltd/list1.php?id=A086
牛肚,http://my9.ltd/list1.php?id=A087
甲鱼红烧肉,http://my9.ltd/list1.php?id=A088
脆皮烤猪,http://my9.ltd/list1.php?id=A089
霸王别姬,http://my9.ltd/list1.php?id=A090
牛头宴,http://my9.ltd/list1.php?id=A091
驴肉焖饼子,http://my9.ltd/list1.php?id=A092
红烧牛鞭,http://my9.ltd/list1.php?id=A093
石头烤肉,http://my9.ltd/list1.php?id=A094
土窑烤羊头,http://my9.ltd/list1.php?id=A095
红油烧兔,http://my9.ltd/list1.php?id=A096
熏牛头,http://my9.ltd/list1.php?id=A097
驴板肠,http://my9.ltd/list1.php?id=A098
椒麻牛肚,http://my9.ltd/list1.php?id=A099
一圣两吃,http://my9.ltd/list1.php?id=A100
土窑猪排,http://my9.ltd/list1.php?id=A101
火焰醉鹅,http://my9.ltd/list1.php?id=A102
大龙虾,http://my9.ltd/list1.php?id=A103
牛头宴,http://my9.ltd/list1.php?id=A104
古法烧鸽,http://my9.ltd/list1.php?id=A105
烤全羊,http://my9.ltd/list1.php?id=A106
肥肠甲鱼,http://my9.ltd/list1.php?id=A107
牛肉生蚝,http://my9.ltd/list1.php?id=A108
肥肠鱼泡,http://my9.ltd/list1.php?id=A109
海鲜凤爪,http://my9.ltd/list1.php?id=A110
叫花牛蹄,http://my9.ltd/list1.php?id=A111
猪肚鸡,http://my9.ltd/list1.php?id=A112
铁板羊腰,http://my9.ltd/list1.php?id=A113
烤娃娃鱼,http://my9.ltd/list1.php?id=A114
扒鸡,http://my9.ltd/list1.php?id=A115
牛肉汤,http://my9.ltd/list1.php?id=A116
鱼泡羊肉,http://my9.ltd/list1.php?id=A117
水煮毛肚,http://my9.ltd/list1.php?id=A118
乾坤牛肚,http://my9.ltd/list1.php?id=A119
脆皮猪手,http://my9.ltd/list1.php?id=A120
果香排骨,http://my9.ltd/list1.php?id=A121
盐焗鄂龟,http://my9.ltd/list1.php?id=A122
大锅台,http://my9.ltd/list1.php?id=A123
鸿运猪头,http://my9.ltd/list1.php?id=A124
土窑乳猪,http://my9.ltd/list1.php?id=A125
麻辣小龙虾,http://my9.ltd/list1.php?id=A126
兔包鸡,http://my9.ltd/list1.php?id=A127
捞汁小龙虾,http://my9.ltd/list1.php?id=A128
四蹄同烩,http://my9.ltd/list1.php?id=A129
红曲酱鸭,http://my9.ltd/list1.php?id=A130
食叔辣卤驼头,http://my9.ltd/list1.php?id=A131
食叔霸王牛尾,http://my9.ltd/list1.php?id=A132
食叔鸡腰炖黄鳝,http://my9.ltd/list1.php?id=A133
乡村食叔1100买头羊,http://my9.ltd/list1.php?id=A134
醋焖牛棒骨,http://my9.ltd/list1.php?id=A135
麻辣虾尾,http://my9.ltd/list1.php?id=A136
沙爆羊肚肉,http://my9.ltd/list1.php?id=A137
干锅牛尾巴,http://my9.ltd/list1.php?id=A138
火焰牛皮,http://my9.ltd/list1.php?id=A139
卤牛舌,http://my9.ltd/list1.php?id=A140
扒驼掌,http://my9.ltd/list1.php?id=A141
叫花青蟹,http://my9.ltd/list1.php?id=A142
龙凤一锅焖,http://my9.ltd/list1.php?id=A143
香辣梭子蟹,http://my9.ltd/list1.php?id=A144
虎皮鸵鸟腿,http://my9.ltd/list1.php?id=A145
红油鳄龟,http://my9.ltd/list1.php?id=A146
肥肠鸵鸟,http://my9.ltd/list1.php?id=A147
盐焗大闸蟹,http://my9.ltd/list1.php?id=A148
羊肚包肉,http://my9.ltd/list1.php?id=A149
猪脑花,http://my9.ltd/list1.php?id=A150
姜辣牛排,http://my9.ltd/list1.php?id=A151
铁板猪蹄,http://my9.ltd/list1.php?id=A152
筋头八脑,http://my9.ltd/list1.php?id=A153
杀猪菜,http://my9.ltd/list1.php?id=A154
霸王兔,http://my9.ltd/list1.php?id=A155
胡辣羊头,http://my9.ltd/list1.php?id=A156
压牛头,http://my9.ltd/list1.php?id=A157
涮火锅,http://my9.ltd/list1.php?id=A158
垛子牛肉,http://my9.ltd/list1.php?id=A159
蒜蓉虾尾,http://my9.ltd/list1.php?id=A160
叫花牛头,http://my9.ltd/list1.php?id=A161
烤全羊,http://my9.ltd/list1.php?id=A162
驴杂火锅,http://my9.ltd/list1.php?id=A163
香辣驴头,http://my9.ltd/list1.php?id=A164
牛鞭火锅,http://my9.ltd/list1.php?id=A165
香辣猪蹄,http://my9.ltd/list1.php?id=A166
涮羊肉,http://my9.ltd/list1.php?id=A167
五花肉卷,http://my9.ltd/list1.php?id=A168
红烧马鞍桥,http://my9.ltd/list1.php?id=A169
羊肚包肉,http://my9.ltd/list1.php?id=A170
胡辣汤,http://my9.ltd/list1.php?id=A171
板肠螺狮粉,http://my9.ltd/list1.php?id=A172
梅菜扣肉,http://my9.ltd/list1.php?id=A173
沙爆猪皮,http://my9.ltd/list1.php?id=A174
酸菜泥鳅,http://my9.ltd/list1.php?id=A175
鲍汁豆腐,http://my9.ltd/list1.php?id=A176
地锅鸡,http://my9.ltd/list1.php?id=A177
食叔肥肠鹅,http://my9.ltd/list1.php?id=A178
食叔虎皮鸵鸟爪,http://my9.ltd/list1.php?id=A179
食叔干锅牛蛙,http://my9.ltd/list1.php?id=A180
食叔260买十来只小甲鱼,http://my9.ltd/list1.php?id=A181
食叔烤全羊,http://my9.ltd/list1.php?id=A182
野生厨房第二季第01期,http://my9.ltd/list1.php?id=A183
野生厨房第二季第02期,http://my9.ltd/list1.php?id=A184
野生厨房第二季第03期,http://my9.ltd/list1.php?id=A185
野生厨房第二季第04期,http://my9.ltd/list1.php?id=A186
野生厨房第二季第05期,http://my9.ltd/list1.php?id=A187
野生厨房第二季第06期,http://my9.ltd/list1.php?id=A188
野生厨房第二季第07期,http://my9.ltd/list1.php?id=A189
野生厨房第二季第08期,http://my9.ltd/list1.php?id=A190
野生厨房第二季第09期,http://my9.ltd/list1.php?id=A191
野生厨房第二季第10期,http://my9.ltd/list1.php?id=A192
野生厨房第二季第11期,http://my9.ltd/list1.php?id=A193
野生厨房第二季第12期,http://my9.ltd/list1.php?id=A194
味道掌门20220422,http://my9.ltd/list1.php?id=A195
味道掌门20220429,http://my9.ltd/list1.php?id=A196
味道掌门20220506,http://my9.ltd/list1.php?id=A197
味道掌门20220513,http://my9.ltd/list1.php?id=A198
味道掌门20220520,http://my9.ltd/list1.php?id=A199
味道掌门20220527,http://my9.ltd/list1.php?id=A200
味道掌门20220603,http://my9.ltd/list1.php?id=A201
味道掌门20220610,http://my9.ltd/list1.php?id=A202
味道掌门20220617,http://my9.ltd/list1.php?id=A203

经典老片,#genre#
地雷战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/a90c788a458e40508615d711b8aae1af/850.m3u8
地道战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/312e39c68cc441feb79d1c2d7e16cbbd/850.m3u8
跟踪追击,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/059096230b4e46c0b5d4929ff98435d0/850.m3u8
红牡丹,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/921b8081b58b4c2f81fb233b6c8e89ac/850.m3u8
侦察兵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/3e4727a0fca34aa8b9774472a4908eaf/850.m3u8
三毛流浪记,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b9ce94c233b043bebe30340f09868ed1/850.m3u8
红色娘子军,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/2ea3b03b3a414303b830f92579243001/850.m3u8
五朵金花,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ae639196cf3949368c1b05776bb1d4fa/850.m3u8
洪湖赤卫队,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/2a58afdece3342eaac927648a2cccabd/850.m3u8
狼牙山五壮士,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/71c649af833c43a9b61e4f5c913bbd6b/850.m3u8
战上海,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/e84b188d1bf7484fb4907d99827cbd45/850.m3u8
铁道游击队,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/46d8664dacad4dbb9c790256688048dc/850.m3u8
红孩子,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/bf55b84744d64eeaaedc5ea603855597/850.m3u8
宝葫芦的秘密,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/866474add7224067877bed430d9380ab/850.m3u8
董存瑞,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b657281ba44a4b279f55ec860c12543b/850.m3u8
地下尖兵,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/188d5706e5774f06850e06e4f181c4bd/850.m3u8
三毛从军记,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/919a08437d44499b87b7b4903f2b2ae6/850.m3u8
小兵张嘎,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/d8c05f3ca36d48e6b1997b523e885c5c/850.m3u8
闪闪的红星,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/b90fcf1a5425479baf3a045282a1f263/850.m3u8
祖国的花朵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ef10a9a9b1534fe38fd4fdfdac1ed493/850.m3u8
花儿朵朵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/53a44d8649024b58b69f4468b922b8f0/850.m3u8
上甘岭,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c91f7aae9b8b4c578a7d9ecdf94b9dca/850.m3u8
平原游击队,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/180ef18dec9a4edeb9d2b520d57cfc7f/850.m3u8
神秘的旅伴,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ef95b9f13e2c47b882b67ef52139786a/850.m3u8
前哨,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/1e9c4ffe4002492484c0f50235299759/850.m3u8
刘三姐,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/680e102dc8614632862cf49a236def6e/850.m3u8
赛虎,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/34505162ca0848af9e23d33ed4018088/850.m3u8
犬王,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/08d97be6d296434098297a505e2f05b5/850.m3u8
特别攻击队,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/c69eed95a2cd4752850bcac109151e37/850.m3u8
举起手来-追击阿多丸,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/a1093561ad0a4071b68eeae884de01e7/850.m3u8
鸡毛信,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/41fcf9fefcf247c78e2d64c7af5d6edd/850.m3u8
马兰花,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c89d105b9661464bb8c5c5f46977f6c4/850.m3u8
南征北战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/9557e1bfd91b4319975dfeffcc44d6b7/850.m3u8
羊城暗哨,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/215e7a6713884bcab8cc461e245531af/850.m3u8
冰山上的来客,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c86d45b176d642738dabf9da7361653b/850.m3u8
51号兵站,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/fa6557276d644b5ea399956a6bf94e59/850.m3u8
红日,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/f2ee6e22cd894be1bc8c90b19f47ae2e/850.m3u8
战火中的青春,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/be0d797e3b494f5fa1cb6d48d29643f3/850.m3u8
英雄虎胆,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b7fcd0d4ebb045fe8e653ee71b4ef8fc/850.m3u8
突破乌江,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/bf8ccfff8bc949a6a2ed6bcda45eb4e2/850.m3u8
三进山城,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ee157540ff2540ada0250edf3f6a3e0a/850.m3u8
苦菜花,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ec47d310d888464f8446af5e6e04ded8/850.m3u8
智取华山,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ef243e3fa20544df9cc24b72ace8efa0/850.m3u8
渡江侦察记,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/d708e9c64aa34519af5490a793756c38/850.m3u8
奇袭,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ac8b28fb66104aa7a5e3cd5a10ea986b/850.m3u8
小花,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/f97fb71bff5947ddaf905cc121c42ee4/850.m3u8
少林寺,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8af9ff377238407e927e597a1af47788/850.m3u8
英雄儿女,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/479d044b7a3d465fa3a5b850d36b219c/850.m3u8
大气层消失,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/45122e56521f49b68020e3e66bc28ce8/850.m3u8
霹雳贝贝,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/7accc94d5590415284af5db904e4be5a/850.m3u8
泉水叮咚,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8b039f6988a04ca8b086d35031a77204/850.m3u8
柳堡的故事,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/706b979b8a934aaab677a11c410bb119/850.m3u8
李双双,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/bac928d747984ed3bd17550879522f89/850.m3u8
大闹天宫,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/a57c9e5e1696486e97d229a3ddb13749/850.m3u8
柳毅传书,http://hls.cntv.kcdnvip.com/asp/hls/2000/0303000a/3/default/2ee71b96a3574889829e17d70b3f3c02/2000.m3u8
卷席筒,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8bebd13583e341e1b9d9e1180d36aaaa/850.m3u8
